State Code,Claim Amount,Coverage,Education,EmploymentStatus,Location Code,Monthly Premium Auto,Number of Policies,Policy,Claim Reason,Vehicle Class
MO,250.3603127,Basic,Bachelor,Employed,Suburban,63,1,Personal,Other,Four-Door Car
IA,455.8592305,Basic,High School or Below,Unemployed,Suburban,62,8,Corporate,Hail,Four-Door Car
IA,6790.72705,Premium,Bachelor,Employed,Rural,192,2,Personal,Collision,Sports Car
OK,239.6672304,Basic,College,Medical Leave,Suburban,62,1,Personal,Collision,Four-Door Car
IA,733.4517166,Basic,College,Employed,Rural,181,1,Personal,Scratch/Dent,Sports Car
MO,715.0111337999998,Extended,Master,Employed,Suburban,91,3,Corporate,Scratch/Dent,Four-Door Car
OK,1202.3750619999996,Basic,High School or Below,Medical Leave,Suburban,106,2,Personal,Hail,Sports Car
IA,401.888493,Basic,Bachelor,Unemployed,Suburban,112,1,Corporate,Scratch/Dent,SUV
OK,2929.733082,Basic,High School or Below,Unemployed,Suburban,115,2,Personal,Hail,SUV
KS,2792.996441,Extended,College,Employed,Suburban,86,2,Personal,Collision,Four-Door Car
IA,289.9922473000001,Basic,College,Employed,Urban,74,1,Personal,Other,Two-Door Car
IA,233.1325089,Basic,Bachelor,Medical Leave,Suburban,68,1,Personal,Hail,Four-Door Car
NE,856.1561975999998,Basic,High School or Below,Employed,Suburban,108,5,Corporate,Other,SUV
MO,1128.072641,Extended,College,Employed,Suburban,96,2,Personal,Collision,Four-Door Car
IA,276.4024716,Basic,Bachelor,Employed,Suburban,70,1,Personal,Collision,Four-Door Car
KS,258.08498990000004,Basic,College,Employed,Suburban,66,1,Personal,Hail,Four-Door Car
OK,1085.601489,Extended,Doctor,Employed,Rural,90,2,Corporate,Hail,Two-Door Car
IA,415.0836913,Premium,High School or Below,Employed,Suburban,104,1,Corporate,Collision,Four-Door Car
MO,1697.979757,Basic,Bachelor,Employed,Suburban,73,2,Corporate,Hail,Two-Door Car
MO,502.8739297,Basic,College,Unemployed,Urban,67,5,Personal,Other,Four-Door Car
MO,6461.875715,Extended,High School or Below,Unemployed,Suburban,217,2,Personal,Collision,Sports Car
NE,4110.324183,Premium,College,Employed,Suburban,116,2,Personal,Collision,Four-Door Car
KS,2265.853652,Basic,Bachelor,Retired,Suburban,67,2,Corporate,Collision,Four-Door Car
MO,701.3436657000002,Extended,High School or Below,Employed,Rural,88,5,Personal,Hail,Four-Door Car
IA,865.8863812999998,Basic,College,Employed,Urban,109,4,Personal,Hail,Sports Car
IA,521.4342348,Basic,Doctor,Employed,Rural,65,7,Personal,Hail,Four-Door Car
MO,433.4064096,Extended,Bachelor,Retired,Suburban,123,1,Personal,Collision,SUV
IA,2224.251659,Premium,Bachelor,Employed,Rural,110,2,Personal,Hail,Four-Door Car
MO,1228.0766609999996,Premium,College,Employed,Suburban,102,2,Corporate,Collision,Two-Door Car
MO,1302.413012,Extended,Master,Unemployed,Suburban,125,2,Corporate,Collision,SUV
IA,748.8785177,Basic,High School or Below,Employed,Suburban,64,2,Personal,Scratch/Dent,Two-Door Car
NE,230.0691547,Basic,Bachelor,Retired,Suburban,63,1,Personal,Collision,Four-Door Car
OK,3008.136783,Basic,Bachelor,Employed,Rural,108,2,Personal,Collision,SUV
MO,374.5374656,Extended,College,Employed,Rural,94,1,Corporate,Other,Four-Door Car
NE,1324.656841,Premium,Bachelor,Employed,Suburban,169,3,Personal,Scratch/Dent,SUV
NE,500.8275979,Extended,High School or Below,Employed,Rural,123,1,Personal,Hail,SUV
NE,239.6219292,Basic,Bachelor,Unemployed,Suburban,66,1,Corporate,Hail,Four-Door Car
MO,514.6898635,Basic,College,Employed,Rural,64,3,Corporate,Other,Four-Door Car
KS,654.0204626,Extended,Bachelor,Medical Leave,Rural,89,8,Personal,Collision,Two-Door Car
NE,715.9806745,Extended,College,Employed,Rural,90,9,Personal,Collision,Four-Door Car
MO,608.7302607999999,Extended,High School or Below,Employed,Rural,76,3,Personal,Hail,Four-Door Car
IA,977.2736775,Extended,College,Employed,Rural,83,2,Personal,Collision,Four-Door Car
IA,681.1576281,Basic,Master,Unemployed,Suburban,63,2,Personal,Collision,Four-Door Car
MO,1635.013061,Premium,College,Unemployed,Suburban,165,2,Corporate,Collision,SUV
KS,358.0261881,Extended,College,Employed,Urban,90,1,Personal,Hail,Four-Door Car
OK,582.1128509,Basic,Bachelor,Employed,Rural,72,6,Personal,Hail,Four-Door Car
OK,283.956968,Basic,High School or Below,Employed,Suburban,73,1,Personal,Hail,Four-Door Car
MO,1009.719837,Basic,High School or Below,Employed,Urban,63,2,Personal,Hail,Four-Door Car
MO,267.4227315,Basic,High School or Below,Employed,Suburban,67,1,Personal,Hail,Four-Door Car
OK,451.5445404,Premium,Bachelor,Employed,Rural,115,1,Corporate,Scratch/Dent,Four-Door Car
IA,799.8347342999998,Basic,High School or Below,Retired,Suburban,112,3,Corporate,Collision,SUV
MO,280.97666830000003,Basic,High School or Below,Employed,Suburban,70,1,Personal,Collision,Four-Door Car
KS,474.8794301,Basic,Bachelor,Unemployed,Suburban,70,3,Personal,Hail,Four-Door Car
MO,527.2518472,Basic,Doctor,Employed,Rural,66,3,Personal,Hail,Four-Door Car
MO,671.2294021,Extended,Bachelor,Employed,Rural,83,6,Personal,Scratch/Dent,Four-Door Car
KS,818.8976576,Basic,College,Employed,Suburban,103,3,Personal,Scratch/Dent,SUV
NE,1442.989284,Basic,High School or Below,Unemployed,Suburban,198,9,Personal,Other,Sports Car
IA,371.3803592,Extended,High School or Below,Employed,Suburban,92,1,Personal,Hail,Four-Door Car
NE,759.0050089,Basic,High School or Below,Medical Leave,Suburban,66,2,Personal,Collision,Two-Door Car
IA,279.57356789999994,Basic,Master,Employed,Rural,69,1,Personal,Other,Four-Door Car
OK,864.0753192,Basic,Bachelor,Employed,Rural,109,4,Personal,Collision,SUV
KS,262.4896858,Basic,High School or Below,Medical Leave,Suburban,71,1,Personal,Scratch/Dent,Two-Door Car
IA,481.5020779,Basic,College,Unemployed,Suburban,66,8,Personal,Collision,Two-Door Car
MO,446.0418492,Basic,College,Unemployed,Suburban,65,4,Corporate,Scratch/Dent,Four-Door Car
NE,604.7025160000002,Extended,College,Employed,Suburban,76,4,Corporate,Collision,Four-Door Car
IA,822.1870428999998,Premium,Master,Medical Leave,Suburban,108,4,Personal,Collision,Four-Door Car
MO,679.8272436000002,Extended,College,Employed,Suburban,94,3,Special,Collision,Four-Door Car
MO,1281.741348,Basic,College,Employed,Urban,67,2,Personal,Scratch/Dent,Four-Door Car
NE,521.9886414,Basic,Bachelor,Employed,Urban,66,5,Personal,Scratch/Dent,Four-Door Car
OK,614.0242989,Extended,College,Employed,Suburban,77,6,Personal,Hail,Four-Door Car
NE,375.663877,Basic,College,Unemployed,Suburban,108,1,Personal,Hail,SUV
MO,735.6559341,Extended,High School or Below,Employed,Urban,92,8,Corporate,Hail,Two-Door Car
MO,3272.52974,Extended,Master,Employed,Urban,134,2,Corporate,Scratch/Dent,SUV
MO,705.7463184,Extended,High School or Below,Employed,Rural,90,7,Personal,Collision,Four-Door Car
MO,1100.502349,Basic,College,Unemployed,Suburban,69,2,Personal,Collision,Four-Door Car
MO,556.3771927,Basic,College,Employed,Suburban,71,7,Personal,Scratch/Dent,Four-Door Car
IA,745.1479991,Basic,High School or Below,Medical Leave,Suburban,65,2,Personal,Hail,Four-Door Car
NE,518.1054467,Basic,College,Unemployed,Suburban,70,7,Personal,Collision,Four-Door Car
KS,1258.400638,Basic,Master,Employed,Rural,103,2,Corporate,Collision,SUV
MO,1305.701188,Basic,College,Unemployed,Suburban,190,7,Personal,Scratch/Dent,SUV
NE,1777.682267,Extended,High School or Below,Employed,Suburban,223,8,Personal,Scratch/Dent,Sports Car
OK,275.7383982,Basic,College,Employed,Suburban,69,1,Personal,Collision,Four-Door Car
MO,753.5425190000002,Basic,Doctor,Employed,Suburban,65,2,Corporate,Scratch/Dent,Two-Door Car
IA,282.6804029,Basic,High School or Below,Employed,Suburban,71,1,Corporate,Hail,Two-Door Car
MO,732.6544855000002,Extended,Bachelor,Employed,Rural,92,4,Corporate,Collision,Four-Door Car
IA,663.3137616,Extended,College,Employed,Rural,83,3,Personal,Hail,Four-Door Car
NE,248.58867540000003,Basic,High School or Below,Unemployed,Suburban,70,1,Personal,Hail,Two-Door Car
IA,859.8185237,Basic,High School or Below,Employed,Urban,73,2,Personal,Scratch/Dent,Four-Door Car
NE,858.6801328,Basic,High School or Below,Employed,Rural,72,2,Personal,Hail,Four-Door Car
NE,241.7777032,Basic,Master,Employed,Suburban,65,1,Personal,Hail,Two-Door Car
NE,269.36636430000004,Basic,College,Employed,Rural,69,1,Personal,Hail,Four-Door Car
NE,717.922522,Extended,Master,Employed,Suburban,91,9,Corporate,Hail,Two-Door Car
IA,1062.933736,Extended,Doctor,Employed,Rural,88,2,Personal,Other,Four-Door Car
NE,271.0918992,Extended,College,Unemployed,Suburban,76,1,Corporate,Other,Two-Door Car
IA,772.4052993,Basic,Bachelor,Employed,Rural,195,1,Corporate,Collision,SUV
MO,224.11086380000003,Basic,High School or Below,Unemployed,Suburban,63,1,Personal,Hail,Two-Door Car
IA,3327.977231,Basic,High School or Below,Employed,Urban,117,2,Corporate,Other,Sports Car
KS,534.830258,Basic,Bachelor,Employed,Urban,70,3,Personal,Hail,Four-Door Car
MO,525.1152281000002,Basic,Bachelor,Unemployed,Suburban,72,3,Personal,Hail,Four-Door Car
MO,468.6807406,Premium,Bachelor,Employed,Urban,119,1,Corporate,Scratch/Dent,Four-Door Car
NE,714.8331333,Basic,Bachelor,Employed,Rural,181,1,Personal,Other,Sports Car
KS,502.8575209,Basic,High School or Below,Employed,Suburban,62,4,Personal,Hail,Four-Door Car
IA,241.5415525,Basic,College,Employed,Suburban,61,1,Corporate,Hail,Four-Door Car
MO,754.5548643,Basic,High School or Below,Unemployed,Suburban,106,3,Corporate,Scratch/Dent,SUV
MO,526.4425866,Basic,High School or Below,Employed,Suburban,66,3,Personal,Other,Four-Door Car
IA,447.448438,Basic,High School or Below,Employed,Suburban,112,1,Personal,Hail,SUV
IA,2157.886035,Basic,Bachelor,Unemployed,Suburban,72,2,Corporate,Collision,Two-Door Car
MO,290.2622439,Basic,College,Employed,Urban,73,1,Personal,Hail,Four-Door Car
NE,1087.64794,Extended,Doctor,Employed,Rural,138,4,Personal,Collision,Sports Car
OK,441.3285858,Basic,College,Employed,Rural,112,1,Personal,Other,SUV
NE,1250.449422,Premium,College,Employed,Suburban,106,2,Personal,Hail,Two-Door Car
KS,746.2926262999998,Extended,College,Employed,Rural,93,5,Personal,Hail,Two-Door Car
IA,469.0793868,Premium,Bachelor,Employed,Suburban,118,1,Personal,Hail,Four-Door Car
MO,294.3045259,Extended,High School or Below,Unemployed,Suburban,81,1,Personal,Other,Two-Door Car
IA,500.3336664,Basic,Doctor,Unemployed,Suburban,66,4,Personal,Hail,Four-Door Car
OK,1346.6920710000004,Basic,High School or Below,Medical Leave,Suburban,119,2,Special,Hail,SUV
MO,338.6186515,Extended,College,Employed,Rural,86,1,Special,Scratch/Dent,Four-Door Car
MO,550.3440722999999,Basic,Bachelor,Employed,Suburban,68,3,Personal,Collision,Four-Door Car
MO,473.934663,Premium,Bachelor,Employed,Suburban,119,1,Personal,Collision,Four-Door Car
OK,1577.788702,Basic,High School or Below,Employed,Urban,65,2,Personal,Hail,Two-Door Car
IA,261.98653360000003,Basic,Bachelor,Employed,Rural,67,1,Personal,Other,Two-Door Car
MO,1544.566166,Basic,Master,Employed,Urban,65,2,Personal,Scratch/Dent,Four-Door Car
KS,335.5528168,Extended,College,Employed,Rural,84,1,Personal,Scratch/Dent,Four-Door Car
MO,287.4088470000001,Basic,Master,Employed,Rural,72,1,Personal,Hail,Four-Door Car
IA,284.66454310000006,Basic,Bachelor,Employed,Suburban,71,1,Personal,Other,Four-Door Car
NE,2381.3520510000008,Basic,Bachelor,Employed,Urban,66,2,Personal,Hail,Four-Door Car
IA,531.3467001,Extended,High School or Below,Unemployed,Suburban,79,4,Corporate,Collision,Two-Door Car
KS,373.0144916,Extended,College,Employed,Suburban,93,1,Personal,Other,Four-Door Car
MO,903.1214859,Extended,Master,Unemployed,Suburban,122,9,Personal,Collision,Sports Car
MO,593.128489,Basic,High School or Below,Employed,Suburban,74,3,Personal,Other,Four-Door Car
MO,942.9080755,Extended,College,Employed,Rural,83,2,Personal,Other,Four-Door Car
MO,761.3049819,Basic,Bachelor,Medical Leave,Suburban,109,7,Personal,Collision,SUV
KS,331.3014405,Extended,High School or Below,Employed,Rural,83,1,Personal,Hail,Four-Door Car
NE,731.7014254,Basic,College,Employed,Suburban,63,2,Personal,Collision,Four-Door Car
IA,266.5737082,Basic,Bachelor,Employed,Urban,66,1,Personal,Other,Four-Door Car
IA,323.0576665,Extended,College,Employed,Urban,81,1,Personal,Hail,Four-Door Car
IA,1736.727409,Premium,High School or Below,Employed,Rural,145,2,Personal,Hail,SUV
IA,1059.581033,Basic,Bachelor,Unemployed,Suburban,102,2,Personal,Collision,SUV
MO,599.9380227999999,Premium,College,Medical Leave,Suburban,165,1,Personal,Other,SUV
MO,1700.600256,Basic,Bachelor,Employed,Suburban,71,2,Corporate,Scratch/Dent,Four-Door Car
MO,395.4344534,Basic,Bachelor,Medical Leave,Suburban,103,1,Personal,Collision,Sports Car
OK,358.9372361,Extended,College,Employed,Urban,92,1,Personal,Collision,Four-Door Car
NE,732.9777554,Premium,College,Employed,Suburban,185,1,Personal,Collision,SUV
OK,738.0570445000002,Basic,Bachelor,Employed,Rural,184,1,Corporate,Collision,SUV
IA,747.2672033,Extended,High School or Below,Employed,Suburban,97,7,Corporate,Other,Four-Door Car
IA,850.0121949999998,Basic,High School or Below,Unemployed,Suburban,119,7,Personal,Hail,Sports Car
MO,1935.779964,Premium,High School or Below,Employed,Suburban,163,2,Corporate,Hail,SUV
MO,584.6114411,Premium,High School or Below,Employed,Urban,145,1,Corporate,Collision,SUV
NE,223.1786517,Basic,High School or Below,Unemployed,Suburban,61,1,Personal,Collision,Four-Door Car
IA,486.4527356,Extended,Bachelor,Employed,Suburban,122,1,Corporate,Scratch/Dent,SUV
MO,459.4292826,Basic,High School or Below,Employed,Suburban,114,1,Personal,Scratch/Dent,Sports Car
IA,304.4003202,Extended,High School or Below,Employed,Suburban,84,1,Personal,Hail,Four-Door Car
KS,275.9978287,Basic,Bachelor,Employed,Suburban,69,1,Personal,Hail,Two-Door Car
IA,1106.429047,Extended,High School or Below,Employed,Suburban,93,2,Personal,Hail,Two-Door Car
MO,755.5828789,Premium,College,Unemployed,Suburban,114,3,Personal,Collision,Four-Door Car
IA,746.9557777000001,Extended,College,Employed,Rural,94,4,Personal,Collision,Two-Door Car
MO,492.0492369,Basic,Bachelor,Employed,Suburban,63,3,Personal,Other,Two-Door Car
NE,1229.8686300000004,Basic,High School or Below,Medical Leave,Suburban,113,2,Special,Collision,SUV
KS,463.0363287,Basic,High School or Below,Unemployed,Suburban,64,4,Personal,Collision,Four-Door Car
MO,463.654647,Basic,College,Retired,Suburban,66,5,Personal,Hail,Two-Door Car
NE,2046.771796,Basic,High School or Below,Employed,Urban,64,2,Personal,Scratch/Dent,Four-Door Car
MO,379.2829528,Basic,Bachelor,Unemployed,Suburban,104,1,Personal,Scratch/Dent,SUV
MO,1752.6179079999995,Extended,Bachelor,Employed,Suburban,220,8,Personal,Scratch/Dent,SUV
MO,471.5469193,Extended,High School or Below,Unemployed,Suburban,126,1,Personal,Hail,SUV
MO,228.8763508,Basic,College,Unemployed,Suburban,63,1,Personal,Hail,Four-Door Car
MO,567.0132321000002,Basic,College,Employed,Urban,71,3,Personal,Scratch/Dent,Four-Door Car
KS,722.8993347999998,Extended,High School or Below,Employed,Suburban,91,3,Personal,Other,Four-Door Car
IA,1100.913049,Premium,Bachelor,Employed,Suburban,283,1,Special,Hail,Sports Car
KS,1119.646002,Premium,Bachelor,Unemployed,Suburban,298,1,Personal,Collision,Sports Car
MO,1284.043291,Extended,College,Unemployed,Suburban,90,2,Personal,Collision,Two-Door Car
IA,882.8380695000002,Basic,Doctor,Employed,Rural,110,3,Personal,Hail,Sports Car
KS,1326.879263,Premium,High School or Below,Employed,Urban,112,2,Corporate,Collision,Four-Door Car
MO,372.8874098,Basic,College,Unemployed,Suburban,69,3,Personal,Other,Two-Door Car
OK,498.3114656,Extended,High School or Below,Unemployed,Suburban,133,1,Personal,Collision,Sports Car
KS,1372.779972,Extended,College,Unemployed,Suburban,126,2,Personal,Collision,SUV
MO,834.3751519,Basic,College,Employed,Rural,71,2,Personal,Other,Four-Door Car
IA,719.1831645,Basic,High School or Below,Unemployed,Urban,67,2,Personal,Scratch/Dent,Two-Door Car
KS,1375.914695,Extended,Bachelor,Retired,Suburban,96,2,Personal,Collision,Four-Door Car
OK,978.8713108,Extended,Bachelor,Employed,Rural,83,2,Personal,Collision,Four-Door Car
IA,336.044356,Extended,Master,Employed,Urban,85,1,Special,Other,Two-Door Car
IA,488.7794108,Extended,Bachelor,Employed,Rural,124,1,Personal,Other,SUV
IA,758.2113842,Basic,College,Employed,Urban,64,2,Corporate,Hail,Four-Door Car
MO,251.6213745,Basic,Bachelor,Employed,Urban,64,1,Personal,Collision,Four-Door Car
MO,357.134607,Extended,Doctor,Employed,Suburban,89,1,Personal,Hail,Four-Door Car
NE,986.8595441,Extended,High School or Below,Unemployed,Suburban,99,2,Personal,Hail,Four-Door Car
IA,537.5821563999998,Basic,Bachelor,Employed,Rural,70,5,Personal,Scratch/Dent,Four-Door Car
MO,425.4620669,Basic,High School or Below,Medical Leave,Suburban,61,3,Corporate,Collision,Two-Door Car
MO,306.1052283,Extended,Bachelor,Employed,Urban,83,1,Personal,Collision,Four-Door Car
NE,241.4770722,Basic,Bachelor,Unemployed,Suburban,67,1,Personal,Collision,Two-Door Car
KS,452.652638,Basic,Bachelor,Unemployed,Suburban,68,7,Personal,Hail,Four-Door Car
NE,563.5294733,Basic,College,Employed,Urban,71,3,Corporate,Hail,Four-Door Car
NE,825.4698836,Basic,High School or Below,Unemployed,Suburban,115,9,Corporate,Collision,Sports Car
KS,732.0070571,Premium,High School or Below,Unemployed,Suburban,112,3,Personal,Hail,Two-Door Car
MO,393.3813993,Basic,High School or Below,Employed,Suburban,103,1,Personal,Hail,SUV
NE,243.30894680000003,Basic,College,Unemployed,Suburban,71,1,Corporate,Collision,Four-Door Car
MO,570.6955562999998,Basic,Bachelor,Employed,Rural,71,3,Corporate,Scratch/Dent,Two-Door Car
IA,258.5444463,Basic,High School or Below,Unemployed,Suburban,73,1,Personal,Hail,Four-Door Car
IA,265.970565,Extended,College,Unemployed,Suburban,87,1,Special,Hail,Four-Door Car
NE,531.0861767,Basic,College,Unemployed,Suburban,72,3,Personal,Collision,Four-Door Car
NE,587.4820212000002,Basic,College,Employed,Rural,74,7,Personal,Collision,Four-Door Car
MO,857.9889155,Basic,College,Medical Leave,Suburban,111,3,Personal,Hail,Sports Car
KS,890.3966435000002,Premium,Bachelor,Medical Leave,Suburban,116,3,Personal,Hail,Two-Door Car
NE,814.9769437000001,Basic,Doctor,Unemployed,Suburban,71,2,Corporate,Hail,Two-Door Car
NE,257.0162134,Basic,Bachelor,Employed,Suburban,67,1,Personal,Hail,Four-Door Car
OK,258.556013,Basic,High School or Below,Employed,Suburban,64,1,Personal,Hail,Four-Door Car
MO,284.48498039999987,Basic,Bachelor,Employed,Suburban,71,1,Corporate,Scratch/Dent,Two-Door Car
MO,463.3550875,Basic,Bachelor,Employed,Rural,117,1,Personal,Hail,Sports Car
NE,667.8899026,Extended,Bachelor,Employed,Rural,84,5,Personal,Other,Four-Door Car
OK,222.2865016,Basic,College,Unemployed,Suburban,62,1,Corporate,Collision,Two-Door Car
KS,852.2759016000001,Basic,Doctor,Unemployed,Suburban,109,3,Corporate,Collision,SUV
IA,2508.21789,Basic,High School or Below,Unemployed,Suburban,100,2,Personal,Collision,SUV
KS,347.9260311000001,Extended,College,Employed,Urban,86,1,Corporate,Collision,Two-Door Car
IA,785.1582938999999,Basic,High School or Below,Employed,Rural,65,2,Corporate,Collision,Two-Door Car
